RECNUM,ID,TREAT,SEX,FAM,FWL,AGE,WEAR,NRECAP,REL_DATE,COND_0,SPECIES,SITE,NOTEBOOK
465,570,LD,M,10,NA,0,1,0,5/6/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
466,571,LD,M,1,NA,0,1,0,5/6/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
467,572,LD,M,10,NA,0,1,0,5/6/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
468,220,SD,F,10,NA,0,1,0,5/6/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
469,219,SD,M,10,NA,0,1,0,5/6/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
470,573,LD,M,10,NA,0,1,0,5/6/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
471,575,LD,F,10,NA,0,1,0,5/6/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
472,574,LD,M,10,NA,0,1,0,5/6/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
473,576,LD,F,1,NA,0,1,0,5/6/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
474,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
475,1,SD,M,1,2.422984391,1,1,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
476,2,SD,M,1,2.444889677,1,1,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
477,2,SD,M,1,2.444889677,2,1,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
478,3,SD,M,1,2.474405091,1,2,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
479,4,SD,F,1,2.590886254,2,2,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
480,4,SD,F,1,2.590886254,3,2,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
481,4,SD,F,1,2.590886254,7,2,3,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
482,5,SD,M,1,2.410899706,1,2,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
483,7,SD,F,1,2.529445225,1,2,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
484,9,SD,M,1,2.386910854,1,1,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
485,11,SD,F,1,2.609086082,1,3,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
486,11,SD,F,1,2.609086082,2,2,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
487,13,SD,F,1,2.539583268,2,1,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
488,13,SD,F,1,2.539583268,2,2,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
489,13,SD,F,1,2.539583268,2,2,3,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
490,14,SD,F,1,2.542124122,1,1,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
491,14,SD,M,1,2.542124122,1,1,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
492,16,SD,F,1,2.449784349,1,1,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
493,16,SD,F,1,2.449784349,2,3,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
494,16,SD,F,1,2.449784349,11,5,3,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
495,17,SD,F,1,2.351374381,1,1,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
496,18,SD,F,1,2.325651,1,2,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
497,19,SD,M,1,2.444889677,1,1,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
498,20,SD,M,1,2.435129651,1,2,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
499,21,SD,F,1,2.504276824,2,2,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
500,23,SD,F,1,2.593478436,1,4,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
501,23,SD,F,1,2.593478436,2,3,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
502,24,SD,M,1,2.542124122,5,3,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
503,24,SD,M,1,2.542124122,7,2,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
504,24,SD,M,1,2.542124122,9,4,3,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
505,24,SD,M,1,2.542124122,9,4,4,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
506,24,SD,M,1,2.542124122,9,3,5,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
507,24,SD,M,1,2.542124122,10,3,6,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
508,25,SD,M,1,2.288736686,1,1,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
509,26,SD,F,1,2.427835209,2,3,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
510,26,SD,F,1,2.427835209,2,2,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
511,27,SD,M,1,2.685857382,2,2,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
512,27,SD,M,1,2.685857382,2,1,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
513,28,SD,M,1,2.52186826,3,2,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
514,28,SD,M,1,2.52186826,3,2,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
515,28,SD,M,1,2.52186826,9,3,3,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
516,30,SD,M,1,2.46452724,1,1,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
517,33,SD,F,1,2.420562618,1,1,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
518,35,SD,M,1,2.325651,1,1,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
519,35,SD,M,1,2.325651,1,2,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
520,36,SD,M,1,2.430264259,1,2,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
521,36,SD,M,1,2.430264259,3,3,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
522,36,SD,M,1,2.430264259,4,3,3,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
523,36,SD,M,1,2.430264259,5,3,4,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
524,36,SD,M,1,2.430264259,5,3,5,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
525,36,SD,M,1,2.430264259,6,4,6,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
526,36,SD,M,1,2.430264259,6,4,7,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
527,36,SD,M,1,2.430264259,7,5,8,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
528,38,SD,F,1,2.56254268,2,2,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
529,39,SD,F,1,2.457144737,1,1,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
530,39,SD,M,1,2.457144737,1,1,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
531,39,SD,M,1,2.457144737,1,2,3,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
532,39,SD,M,1,2.457144737,2,3,4,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
533,39,SD,M,1,2.457144737,2,3,5,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
534,40,SD,F,1,2.386910854,1,1,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
535,40,SD,F,1,2.386910854,1,2,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
536,40,SD,F,1,2.386910854,5,2,3,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
537,40,SD,F,1,2.386910854,5,2,4,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
538,42,SD,F,1,2.531975935,11,5,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
539,43,SD,M,1,2.624787656,1,2,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
540,43,SD,M,1,2.624787656,2,3,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
541,43,SD,M,1,2.624787656,3,3,3,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
542,43,SD,M,1,2.624787656,3,5,4,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
543,44,SD,M,1,2.526917044,2,3,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
544,44,SD,M,1,2.526917044,2,3,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
545,44,SD,M,1,2.526917044,3,3,3,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
546,44,SD,M,1,2.526917044,3,3,4,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
547,44,SD,M,1,2.526917044,3,4,5,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
548,44,SD,M,1,2.526917044,6,4,6,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
549,44,SD,M,1,2.526917044,7,4,7,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
550,44,SD,M,1,2.526917044,8,4,8,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
551,44,SD,M,1,2.526917044,8,5,9,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
552,44,SD,M,1,2.526917044,8,5,10,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
553,44,SD,M,1,2.526917044,9,4,11,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
554,45,SD,F,1,2.534509178,1,1,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
555,46,SD,F,1,2.48929615,1,2,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
556,46,SD,F,1,2.48929615,1,1,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
557,47,SD,F,1,2.52186826,2,2,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
558,48,SD,F,1,2.457144737,1,1,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
559,49,SD,F,1,2.501773799,1,3,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
560,53,SD,F,1,2.723723832,1,1,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
561,53,SD,F,1,2.723723832,1,2,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
562,55,SD,F,5,2.501773799,1,2,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
563,55,SD,F,5,2.501773799,1,3,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
564,57,SD,F,5,2.869104614,2,1,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
565,57,SD,F,5,2.869104614,2,2,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
566,57,SD,F,5,2.869104614,7,2,3,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
567,58,SD,F,5,2.491786692,2,1,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
568,59,SD,M,5,2.544667517,1,2,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
569,59,SD,M,5,2.544667517,1,3,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
570,59,SD,M,5,2.544667517,2,2,3,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
571,59,SD,M,5,2.544667517,2,2,4,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
572,59,SD,M,5,2.544667517,2,3,5,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
573,59,SD,M,5,2.544667517,2,2,6,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
574,59,SD,M,5,2.544667517,3,3,7,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
575,61,SD,F,5,2.702020969,1,2,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
576,61,SD,F,5,2.702020969,2,3,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
577,62,SD,F,5,2.440004784,2,2,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
578,64,SD,M,5,2.221094295,1,1,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
579,64,SD,M,5,2.221094295,1,1,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
580,67,SD,F,5,2.449784349,1,1,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
581,67,SD,F,5,2.449784349,1,1,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
582,69,SD,M,8,2.596073211,1,1,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
583,69,SD,M,8,2.596073211,1,1,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
584,69,SD,M,8,2.596073211,1,1,3,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
585,69,SD,M,8,2.596073211,2,2,4,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
586,69,SD,M,8,2.596073211,2,2,5,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
587,70,SD,F,8,2.466993,1,1,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
588,70,SD,F,8,2.466993,1,1,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
589,71,SD,M,8,2.529445225,2,1,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
590,71,SD,M,8,2.529445225,2,3,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
591,71,SD,M,8,2.529445225,2,4,3,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
592,71,SD,M,8,2.529445225,3,4,4,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
593,71,SD,M,8,2.529445225,3,4,5,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
594,72,SD,M,8,2.418143265,1,1,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
595,72,SD,M,8,2.418143265,7,3,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
596,72,SD,M,8,2.418143265,7,3,3,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
597,73,SD,M,8,2.640583723,2,2,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
598,74,SD,F,8,2.479358854,2,2,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
599,74,SD,F,8,2.479358854,2,2,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
600,77,SD,M,8,2.630042485,1,1,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
601,77,SD,M,8,2.630042485,1,2,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
602,80,SD,F,15,2.471931923,2,3,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
603,81,SD,M,15,2.504276824,1,1,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
604,81,SD,M,15,2.504276824,2,4,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
605,82,SD,M,15,2.201194131,1,1,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
606,82,SD,M,15,2.201194131,1,2,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
607,84,SD,M,15,2.50929039,1,1,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
608,86,SD,M,15,2.346676331,2,2,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
609,88,SD,M,15,2.327977815,2,1,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
610,88,SD,M,15,2.327977815,2,1,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
611,88,SD,M,15,2.327977815,2,2,3,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
612,88,SD,M,15,2.327977815,3,3,4,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
613,88,SD,M,15,2.327977815,3,3,5,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
614,89,SD,M,15,2.442446009,1,2,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
615,89,SD,M,15,2.442446009,2,2,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
616,89,SD,M,15,2.442446009,3,2,3,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
617,89,SD,M,15,2.442446009,5,4,4,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
618,90,SD,M,15,2.454688821,2,2,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
619,90,SD,M,15,2.454688821,2,2,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
620,90,SD,M,15,2.454688821,2,1,3,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
621,90,SD,M,15,2.454688821,2,1,4,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
622,90,SD,M,15,2.454688821,2,2,5,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
623,90,SD,M,15,2.454688821,5,3,6,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
624,90,SD,M,15,2.454688821,7,4,7,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
625,90,SD,M,15,2.454688821,7,2,8,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
626,90,SD,M,15,2.454688821,8,4,9,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
627,90,SD,M,15,2.454688821,8,4,10,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
628,90,SD,M,15,2.454688821,9,4,11,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
629,90,SD,M,15,2.454688821,10,4,12,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
630,90,SD,M,15,2.454688821,10,4,13,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
631,90,SD,M,15,2.454688821,10,4,14,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
632,91,SD,M,15,2.272771473,1,1,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
633,91,SD,M,15,2.272771473,2,2,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
634,91,SD,M,15,2.272771473,2,1,3,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
635,91,SD,M,15,2.272771473,3,3,4,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
636,91,SD,M,15,2.272771473,7,3,5,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
637,91,SD,M,15,2.272771473,8,4,6,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
638,91,SD,M,15,2.272771473,8,4,7,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
639,92,SD,F,15,2.447335789,1,2,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
640,92,SD,F,15,2.447335789,1,3,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
641,92,SD,F,15,2.447335789,1,4,3,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
642,92,SD,F,15,2.447335789,5,3,4,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
643,94,SD,M,150,2.729176731,1,2,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
644,94,SD,M,150,2.729176731,2,2,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
645,94,SD,M,150,2.729176731,3,5,3,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
646,95,SD,M,150,2.401275369,1,2,4,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
647,95,SD,M,150,2.401275369,1,1,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
648,95,SD,F,150,2.401275369,2,2,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
649,95,SD,F,150,2.401275369,2,1,3,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
650,96,SD,M,150,2.559981418,1,2,4,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
651,96,SD,M,150,2.559981418,2,2,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
652,97,SD,F,150,2.707430418,1,2,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
653,97,SD,F,150,2.707430418,1,1,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
654,97,SD,F,150,2.707430418,1,2,3,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
655,98,SD,F,150,2.567672894,1,2,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
656,99,SD,F,150,2.153296664,1,3,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
657,99,SD,F,150,2.153296664,2,3,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
658,99,SD,F,150,2.153296664,2,3,3,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
659,99,SD,F,150,2.153296664,2,2,4,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
660,101,SD,F,3,2.78152684,1,2,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
661,101,SD,F,3,2.78152684,1,3,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
662,101,SD,F,3,2.78152684,1,4,3,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
663,102,SD,M,3,2.519347653,1,1,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
664,102,SD,M,3,2.519347653,5,2,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
665,103,SD,M,3,2.534509178,2,2,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
666,103,SD,M,3,2.534509178,2,3,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
667,103,SD,M,3,2.534509178,2,3,3,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
668,104,SD,M,3,2.418143265,1,2,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
669,105,SD,F,3,2.444889677,1,1,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
670,105,SD,F,3,2.444889677,2,2,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
671,105,SD,F,3,2.444889677,2,1,3,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
672,106,SD,M,3,2.418143265,1,1,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
673,106,SD,M,3,2.418143265,1,2,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
674,106,SD,M,3,2.418143265,2,2,3,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
675,106,SD,M,3,2.418143265,2,3,4,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
676,108,SD,M,3,2.554866572,2,2,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
677,109,SD,M,3,2.459603111,1,2,1,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
678,109,SD,M,3,2.459603111,1,2,2,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
