RECNUM,SPECIES,SITE,ID,SEX,TREAT,FWL,BUT_WT,WTDBUT_WT,REL_DATE,COND_0,RECAP_DATE,NRECAP,BEH,TIME,WEAR,NOTEBOOK
1121,Pontia_occidentalis,Corfu_WA,400,M,CTL,2.4,88,80,1995-05-18,3,141,2,F,10.63,5,Corfu.Weighted.1995
1122,Pontia_occidentalis,Corfu_WA,401,M,U,2.5,73,70,1995-05-18,1,139,1,F,9.45,2,Corfu.Weighted.1995
1123,Pontia_occidentalis,Corfu_WA,401,M,U,2.5,73,70,1995-05-18,1,141,2,B,11.4,2,Corfu.Weighted.1995
1124,Pontia_occidentalis,Corfu_WA,402,M,CTL,2.2,63,60,1995-05-18,1,139,1,F,11.87,2,Corfu.Weighted.1995
1125,Pontia_occidentalis,Corfu_WA,402,M,CTL,2.2,63,60,1995-05-18,1,140,2,F,12.53,2,Corfu.Weighted.1995
1126,Pontia_occidentalis,Corfu_WA,406,M,CTL,2.5,69,63,1995-05-18,2,140,1,F,9.75,1,Corfu.Weighted.1995
1127,Pontia_occidentalis,Corfu_WA,406,M,CTL,2.5,69,63,1995-05-18,2,140,2,F,10.52,2,Corfu.Weighted.1995
1128,Pontia_occidentalis,Corfu_WA,406,M,CTL,2.5,69,63,1995-05-18,2,141,3,F,12.25,2,Corfu.Weighted.1995
1129,Pontia_occidentalis,Corfu_WA,406,M,CTL,2.5,69,63,1995-05-18,2,142,4,F,10.2,3,Corfu.Weighted.1995
1130,Pontia_occidentalis,Corfu_WA,406,M,CTL,2.5,69,63,1995-05-18,2,143,5,F,9.37,3,Corfu.Weighted.1995
1131,Pontia_occidentalis,Corfu_WA,406,M,CTL,2.5,69,63,1995-05-18,2,143,6,F,12.05,3,Corfu.Weighted.1995
1132,Pontia_occidentalis,Corfu_WA,406,M,CTL,2.5,69,63,1995-05-18,2,144,7,F,9,3,Corfu.Weighted.1995
1133,Pontia_occidentalis,Corfu_WA,406,M,CTL,2.5,69,63,1995-05-18,2,144,8,F,12.93,3,Corfu.Weighted.1995
1134,Pontia_occidentalis,Corfu_WA,409,M,U,2.4,78,75,1995-05-18,2,139,1,B,9.08,2,Corfu.Weighted.1995
1135,Pontia_occidentalis,Corfu_WA,409,M,U,2.4,78,75,1995-05-18,2,139,2,F,12.37,3,Corfu.Weighted.1995
1136,Pontia_occidentalis,Corfu_WA,410,M,CTL,2.4,73,71,1995-05-18,2,139,1,F,9.4,5,Corfu.Weighted.1995
1137,Pontia_occidentalis,Corfu_WA,411,M,U,2.5,80,76,1995-05-18,1,139,1,F,8.58,2,Corfu.Weighted.1995
1138,Pontia_occidentalis,Corfu_WA,411,M,U,2.5,80,76,1995-05-18,1,139,2,B,9.28,1,Corfu.Weighted.1995
1139,Pontia_occidentalis,Corfu_WA,411,M,U,2.5,80,76,1995-05-18,1,139,3,F,9.98,3,Corfu.Weighted.1995
1140,Pontia_occidentalis,Corfu_WA,411,M,U,2.5,80,76,1995-05-18,1,140,4,S,9.12,3,Corfu.Weighted.1995
1141,Pontia_occidentalis,Corfu_WA,412,M,CTL,2.5,85,82,1995-05-18,1,139,1,F,9.17,2,Corfu.Weighted.1995
1142,Pontia_occidentalis,Corfu_WA,412,M,CTL,2.5,85,82,1995-05-18,1,139,2,F,9.28,3,Corfu.Weighted.1995
1143,Pontia_occidentalis,Corfu_WA,412,M,CTL,2.5,85,82,1995-05-18,1,139,3,F,11.97,3,Corfu.Weighted.1995
1144,Pontia_occidentalis,Corfu_WA,412,M,CTL,2.5,85,82,1995-05-18,1,139,4,F,13.37,3,Corfu.Weighted.1995
1145,Pontia_occidentalis,Corfu_WA,412,M,CTL,2.5,85,82,1995-05-18,1,140,5,F,12.48,4,Corfu.Weighted.1995
1146,Pontia_occidentalis,Corfu_WA,412,M,CTL,2.5,85,82,1995-05-18,1,141,6,F,9.47,4,Corfu.Weighted.1995
1147,Pontia_occidentalis,Corfu_WA,412,M,CTL,2.5,85,82,1995-05-18,1,141,7,F,12.18,5,Corfu.Weighted.1995
1148,Pontia_occidentalis,Corfu_WA,412,M,CTL,2.5,85,82,1995-05-18,1,141,8,F,12.52,5,Corfu.Weighted.1995
1149,Pontia_occidentalis,Corfu_WA,412,M,CTL,2.5,85,82,1995-05-18,1,141,9,F,12.93,5,Corfu.Weighted.1995
1150,Pontia_occidentalis,Corfu_WA,412,M,CTL,2.5,85,82,1995-05-18,1,142,10,F,8.95,5,Corfu.Weighted.1995
1151,Pontia_occidentalis,Corfu_WA,412,M,CTL,2.5,85,82,1995-05-18,1,142,11,F,12.1,5,Corfu.Weighted.1995
1152,Pontia_occidentalis,Corfu_WA,412,M,CTL,2.5,85,82,1995-05-18,1,142,12,F,12.92,5,Corfu.Weighted.1995
1153,Pontia_occidentalis,Corfu_WA,412,M,CTL,2.5,85,82,1995-05-18,1,143,13,F,12.03,5,Corfu.Weighted.1995
1154,Pontia_occidentalis,Corfu_WA,412,M,CTL,2.5,85,82,1995-05-18,1,143,14,F,13,5,Corfu.Weighted.1995
1155,Pontia_occidentalis,Corfu_WA,414,M,CTL,2.5,85,83,1995-05-18,1,139,1,R,10.05,4,Corfu.Weighted.1995
1156,Pontia_occidentalis,Corfu_WA,415,M,U,2.4,77,75,1995-05-18,1,140,1,F,1.15,4,Corfu.Weighted.1995
1157,Pontia_occidentalis,Corfu_WA,415,M,U,2.4,77,75,1995-05-18,1,140,2,F,12.62,4,Corfu.Weighted.1995
1158,Pontia_occidentalis,Corfu_WA,415,M,U,2.4,77,75,1995-05-18,1,142,3,F,9.32,5,Corfu.Weighted.1995
1159,Pontia_occidentalis,Corfu_WA,415,M,U,2.4,77,75,1995-05-18,1,143,4,F,10.32,5,Corfu.Weighted.1995
1160,Pontia_occidentalis,Corfu_WA,415,M,U,2.4,77,75,1995-05-18,1,143,5,F,12.25,5,Corfu.Weighted.1995
1161,Pontia_occidentalis,Corfu_WA,416,M,CTL,2.4,80,76,1995-05-18,2,140,1,F,12.67,3,Corfu.Weighted.1995
1162,Pontia_occidentalis,Corfu_WA,416,M,CTL,2.4,80,76,1995-05-18,2,141,2,F,12.8,5,Corfu.Weighted.1995
1163,Pontia_occidentalis,Corfu_WA,418,M,CTL,2.3,61,59,1995-05-18,2,139,1,S,8.73,2,Corfu.Weighted.1995
1164,Pontia_occidentalis,Corfu_WA,418,M,CTL,2.3,61,59,1995-05-18,2,139,2,F,13.13,3,Corfu.Weighted.1995
1165,Pontia_occidentalis,Corfu_WA,418,M,CTL,2.3,61,59,1995-05-18,2,140,3,F,1.25,5,Corfu.Weighted.1995
1166,Pontia_occidentalis,Corfu_WA,419,M,U,2.5,87,85,1995-05-18,2,139,1,F,9.98,3,Corfu.Weighted.1995
1167,Pontia_occidentalis,Corfu_WA,420,M,CTL,2.3,69,67,1995-05-18,1,139,1,F,9.13,2,Corfu.Weighted.1995
1168,Pontia_occidentalis,Corfu_WA,420,M,CTL,2.3,69,67,1995-05-18,1,139,2,F,9.57,2,Corfu.Weighted.1995
1169,Pontia_occidentalis,Corfu_WA,420,M,CTL,2.3,69,67,1995-05-18,1,141,3,F,10.53,4,Corfu.Weighted.1995
1170,Pontia_occidentalis,Corfu_WA,421,M,U,2.5,72,70,1995-05-18,1,139,1,F,8.83,1,Corfu.Weighted.1995
1171,Pontia_occidentalis,Corfu_WA,421,M,U,2.5,72,70,1995-05-18,1,140,2,F,9.67,1,Corfu.Weighted.1995
1172,Pontia_occidentalis,Corfu_WA,421,M,U,2.5,72,70,1995-05-18,1,140,3,F,10.45,3,Corfu.Weighted.1995
1173,Pontia_occidentalis,Corfu_WA,421,M,U,2.5,72,70,1995-05-18,1,141,4,F,9.75,2,Corfu.Weighted.1995
1174,Pontia_occidentalis,Corfu_WA,421,M,U,2.5,72,70,1995-05-18,1,141,5,F,12.87,2,Corfu.Weighted.1995
1175,Pontia_occidentalis,Corfu_WA,421,M,U,2.5,72,70,1995-05-18,1,143,6,F,12.08,3,Corfu.Weighted.1995
1176,Pontia_occidentalis,Corfu_WA,422,M,CTL,2.5,79,72,1995-05-18,1,139,1,F,12.6,1,Corfu.Weighted.1995
1177,Pontia_occidentalis,Corfu_WA,424,M,CTL,2.6,93,88,1995-05-18,2,139,1,F,9.03,2,Corfu.Weighted.1995
1178,Pontia_occidentalis,Corfu_WA,424,M,CTL,2.6,93,88,1995-05-18,2,139,2,F,12.25,2,Corfu.Weighted.1995
1179,Pontia_occidentalis,Corfu_WA,424,M,CTL,2.6,93,88,1995-05-18,2,140,3,F,8.97,3,Corfu.Weighted.1995
1180,Pontia_occidentalis,Corfu_WA,424,M,CTL,2.6,93,88,1995-05-18,2,140,4,F,9.32,3,Corfu.Weighted.1995
1181,Pontia_occidentalis,Corfu_WA,425,M,U,2.5,85,84,1995-05-18,2,139,1,F,9.83,3,Corfu.Weighted.1995
1182,Pontia_occidentalis,Corfu_WA,425,M,U,2.5,85,84,1995-05-18,2,139,2,F,9.97,3,Corfu.Weighted.1995
1183,Pontia_occidentalis,Corfu_WA,427,M,U,2.4,72,70,1995-05-18,1,139,1,B,9,2,Corfu.Weighted.1995
1184,Pontia_occidentalis,Corfu_WA,427,M,U,2.4,72,70,1995-05-18,1,140,2,F,9.53,4,Corfu.Weighted.1995
1185,Pontia_occidentalis,Corfu_WA,427,M,U,2.4,72,70,1995-05-18,1,140,3,F,12.58,4,Corfu.Weighted.1995
1186,Pontia_occidentalis,Corfu_WA,427,M,U,2.4,72,70,1995-05-18,1,141,4,F,9.32,4,Corfu.Weighted.1995
1187,Pontia_occidentalis,Corfu_WA,427,M,U,2.4,72,70,1995-05-18,1,143,5,F,12.82,5,Corfu.Weighted.1995
1188,Pontia_occidentalis,Corfu_WA,429,M,U,2.5,67,66,1995-05-18,2,140,1,F,9.7,3,Corfu.Weighted.1995
1189,Pontia_occidentalis,Corfu_WA,429,M,U,2.5,67,66,1995-05-18,2,140,2,F,13.18,2,Corfu.Weighted.1995
1190,Pontia_occidentalis,Corfu_WA,431,M,U,2.5,78,77,1995-05-18,2,139,1,B,8.58,4,Corfu.Weighted.1995
1191,Pontia_occidentalis,Corfu_WA,431,M,U,2.5,78,77,1995-05-18,2,140,2,F,9.53,4,Corfu.Weighted.1995
1192,Pontia_occidentalis,Corfu_WA,431,M,U,2.5,78,77,1995-05-18,2,140,3,N,10.48,2,Corfu.Weighted.1995
1193,Pontia_occidentalis,Corfu_WA,431,M,U,2.5,78,77,1995-05-18,2,141,4,F,12.63,5,Corfu.Weighted.1995
1194,Pontia_occidentalis,Corfu_WA,432,F,CTL,2.6,103,100,1995-05-19,1,140,1,F,1.53,2,Corfu.Weighted.1995
1195,Pontia_occidentalis,Corfu_WA,434,F,CTL,2.5,107,109,1995-05-19,3,140,1,F,1.47,3,Corfu.Weighted.1995
1196,Pontia_occidentalis,Corfu_WA,434,F,CTL,2.5,107,109,1995-05-19,3,141,2,F,12.05,3,Corfu.Weighted.1995
1197,Pontia_occidentalis,Corfu_WA,434,F,CTL,2.5,107,109,1995-05-19,3,141,3,F,12.82,3,Corfu.Weighted.1995
1198,Pontia_occidentalis,Corfu_WA,436,F,CTL,2.4,116,111,1995-05-19,1,140,1,F,9.15,3,Corfu.Weighted.1995
1199,Pontia_occidentalis,Corfu_WA,436,F,CTL,2.4,116,111,1995-05-19,1,140,2,F,12.67,4,Corfu.Weighted.1995
1200,Pontia_occidentalis,Corfu_WA,436,F,CTL,2.4,116,111,1995-05-19,1,141,3,F,12.48,4,Corfu.Weighted.1995
1201,Pontia_occidentalis,Corfu_WA,436,F,CTL,2.4,116,111,1995-05-19,1,141,4,F,12.68,4,Corfu.Weighted.1995
1202,Pontia_occidentalis,Corfu_WA,439,M,U,2.5,81,77,1995-05-18,2,144,1,F,10.38,4,Corfu.Weighted.1995
1203,Pontia_occidentalis,Corfu_WA,439,M,U,2.5,81,77,1995-05-18,2,144,2,F,11.42,4,Corfu.Weighted.1995
1204,Pontia_occidentalis,Corfu_WA,441,M,U,2.3,63,60,1995-05-18,2,139,1,S,8.67,2,Corfu.Weighted.1995
1205,Pontia_occidentalis,Corfu_WA,443,M,U,2.5,76,74,1995-05-18,1,139,1,F,8.78,2,Corfu.Weighted.1995
1206,Pontia_occidentalis,Corfu_WA,443,M,U,2.5,76,74,1995-05-18,1,139,2,F,11.15,3,Corfu.Weighted.1995
1207,Pontia_occidentalis,Corfu_WA,445,M,U,2.5,79,77,1995-05-18,3,140,1,F,10.12,4,Corfu.Weighted.1995
1208,Pontia_occidentalis,Corfu_WA,446,F,CTL,2.5,NA,82,1995-05-19,3,140,1,F,12.83,2,Corfu.Weighted.1995
1209,Pontia_occidentalis,Corfu_WA,449,M,U,2.4,56,53,1995-05-18,3,139,1,F,10.07,4,Corfu.Weighted.1995
1210,Pontia_occidentalis,Corfu_WA,449,M,U,2.4,56,53,1995-05-18,3,139,2,F,11.87,4,Corfu.Weighted.1995
1211,Pontia_occidentalis,Corfu_WA,449,M,U,2.4,56,53,1995-05-18,3,139,3,F,12.9,5,Corfu.Weighted.1995
1212,Pontia_occidentalis,Corfu_WA,449,M,U,2.4,56,53,1995-05-18,3,139,4,F,13.22,5,Corfu.Weighted.1995
1213,Pontia_occidentalis,Corfu_WA,449,M,U,2.4,56,53,1995-05-18,3,141,5,F,13.32,5,Corfu.Weighted.1995
1214,Pontia_occidentalis,Corfu_WA,451,M,U,2.4,78,75,1995-05-18,1,139,1,F,8.62,2,Corfu.Weighted.1995
1215,Pontia_occidentalis,Corfu_WA,453,M,U,2.5,72,71,1995-05-18,1,139,1,F,10.93,2,Corfu.Weighted.1995
1216,Pontia_occidentalis,Corfu_WA,453,M,U,2.5,72,71,1995-05-18,1,141,2,F,10.08,2,Corfu.Weighted.1995
1217,Pontia_occidentalis,Corfu_WA,453,M,U,2.5,72,71,1995-05-18,1,142,3,F,9.98,3,Corfu.Weighted.1995
1218,Pontia_occidentalis,Corfu_WA,453,M,U,2.5,72,71,1995-05-18,1,144,4,F,10.17,3,Corfu.Weighted.1995
1219,Pontia_occidentalis,Corfu_WA,453,M,U,2.5,72,71,1995-05-18,1,145,5,F,10.12,3,Corfu.Weighted.1995
1220,Pontia_occidentalis,Corfu_WA,454,M,CTL,2.4,67,69,1995-05-19,3,140,1,S,9.28,4,Corfu.Weighted.1995
1221,Pontia_occidentalis,Corfu_WA,457,M,U,2.5,80,81,1995-05-18,1,139,1,R,8.97,1,Corfu.Weighted.1995
1222,Pontia_occidentalis,Corfu_WA,457,M,U,2.5,80,81,1995-05-18,1,139,2,F,12.32,3,Corfu.Weighted.1995
1223,Pontia_occidentalis,Corfu_WA,457,M,U,2.5,80,81,1995-05-18,1,140,3,F,1.28,4,Corfu.Weighted.1995
1224,Pontia_occidentalis,Corfu_WA,457,M,U,2.5,80,81,1995-05-18,1,141,4,F,13.38,5,Corfu.Weighted.1995
1225,Pontia_occidentalis,Corfu_WA,457,M,U,2.5,80,81,1995-05-18,1,142,5,F,12.48,5,Corfu.Weighted.1995
1226,Pontia_occidentalis,Corfu_WA,458,M,CTL,2.4,82,81,1995-05-19,1,141,1,F,10.08,3,Corfu.Weighted.1995
1227,Pontia_occidentalis,Corfu_WA,458,M,CTL,2.4,82,81,1995-05-19,1,141,2,F,12.97,4,Corfu.Weighted.1995
1228,Pontia_occidentalis,Corfu_WA,463,M,U,2.5,81,80,1995-05-18,2,139,1,S,8.63,2,Corfu.Weighted.1995
1229,Pontia_occidentalis,Corfu_WA,465,M,U,2.4,71,69,1995-05-18,1,139,1,B,9.25,1,Corfu.Weighted.1995
1230,Pontia_occidentalis,Corfu_WA,469,F,U,2.4,88,88,1995-05-19,2,140,1,N,11.63,1,Corfu.Weighted.1995
1231,Pontia_occidentalis,Corfu_WA,470,M,CTL,2.5,89,88,1995-05-19,1,142,1,F,10.7,2,Corfu.Weighted.1995
1232,Pontia_occidentalis,Corfu_WA,471,F,U,2.6,107,107,1995-05-19,1,140,1,F,11.95,3,Corfu.Weighted.1995
1233,Pontia_occidentalis,Corfu_WA,474,M,CTL,2.4,78,79,1995-05-19,2,140,1,F,10.95,2,Corfu.Weighted.1995
1234,Pontia_occidentalis,Corfu_WA,474,M,CTL,2.4,78,79,1995-05-19,2,142,2,F,10.58,4,Corfu.Weighted.1995
1235,Pontia_occidentalis,Corfu_WA,474,M,CTL,2.4,78,79,1995-05-19,2,142,3,F,12.75,4,Corfu.Weighted.1995
1236,Pontia_occidentalis,Corfu_WA,475,F,U,2.5,88,88,1995-05-19,2,141,1,F,10.37,3,Corfu.Weighted.1995
1237,Pontia_occidentalis,Corfu_WA,475,F,U,2.5,88,88,1995-05-19,2,142,2,F,12.05,3,Corfu.Weighted.1995
1238,Pontia_occidentalis,Corfu_WA,477,F,U,2.5,95,95,1995-05-19,2,141,1,F,9.55,3,Corfu.Weighted.1995
1239,Pontia_occidentalis,Corfu_WA,477,F,U,2.5,95,95,1995-05-19,2,141,2,F,11.07,3,Corfu.Weighted.1995
1240,Pontia_occidentalis,Corfu_WA,477,F,U,2.5,95,95,1995-05-19,2,141,3,F,11.15,3,Corfu.Weighted.1995
1241,Pontia_occidentalis,Corfu_WA,477,F,U,2.5,95,95,1995-05-19,2,142,4,F,10.53,4,Corfu.Weighted.1995
1242,Pontia_occidentalis,Corfu_WA,477,F,U,2.5,95,95,1995-05-19,2,142,5,N,11.92,4,Corfu.Weighted.1995
1243,Pontia_occidentalis,Corfu_WA,477,F,U,2.5,95,95,1995-05-19,2,143,6,F,11.78,4,Corfu.Weighted.1995
1244,Pontia_occidentalis,Corfu_WA,477,F,U,2.5,95,95,1995-05-19,2,143,7,F,11.82,4,Corfu.Weighted.1995
1245,Pontia_occidentalis,Corfu_WA,477,F,U,2.5,95,95,1995-05-19,2,144,8,B,8.95,4,Corfu.Weighted.1995
1246,Pontia_occidentalis,Corfu_WA,477,F,U,2.5,95,95,1995-05-19,2,144,9,F,10.98,4,Corfu.Weighted.1995
1247,Pontia_occidentalis,Corfu_WA,478,M,CTL,2.5,78,76,1995-05-19,4,141,1,F,12.73,3,Corfu.Weighted.1995
1248,Pontia_occidentalis,Corfu_WA,478,M,CTL,2.5,78,76,1995-05-19,4,144,2,F,11.82,5,Corfu.Weighted.1995
1249,Pontia_occidentalis,Corfu_WA,479,F,U,2.5,102,102,1995-05-19,1,140,1,S,8.85,3,Corfu.Weighted.1995
1250,Pontia_occidentalis,Corfu_WA,480,M,CTL,2.4,66,61,1995-05-19,1,140,1,B,9.12,1,Corfu.Weighted.1995
1251,Pontia_occidentalis,Corfu_WA,480,M,CTL,2.4,66,61,1995-05-19,1,140,2,F,9.72,1,Corfu.Weighted.1995
1252,Pontia_occidentalis,Corfu_WA,480,M,CTL,2.4,66,61,1995-05-19,1,141,3,F,10.3,3,Corfu.Weighted.1995
1253,Pontia_occidentalis,Corfu_WA,480,M,CTL,2.4,66,61,1995-05-19,1,141,4,F,12.72,4,Corfu.Weighted.1995
1254,Pontia_occidentalis,Corfu_WA,481,F,U,2.6,117,117,1995-05-19,1,140,1,B,9.45,1,Corfu.Weighted.1995
1255,Pontia_occidentalis,Corfu_WA,481,F,U,2.6,117,117,1995-05-19,1,141,2,F,13.22,1,Corfu.Weighted.1995
1256,Pontia_occidentalis,Corfu_WA,482,M,CTL,2.4,65,62,1995-05-19,1,143,1,F,11.2,4,Corfu.Weighted.1995
1257,Pontia_occidentalis,Corfu_WA,483,F,U,2.5,110,110,1995-05-19,1,140,1,F,12.23,1,Corfu.Weighted.1995
1258,Pontia_occidentalis,Corfu_WA,483,F,U,2.5,110,110,1995-05-19,1,141,2,F,11.23,1,Corfu.Weighted.1995
1259,Pontia_occidentalis,Corfu_WA,483,F,U,2.5,110,110,1995-05-19,1,142,3,N,11.05,2,Corfu.Weighted.1995
1260,Pontia_occidentalis,Corfu_WA,484,M,CTL,2.3,77,75,1995-05-19,1,141,1,F,9.82,3,Corfu.Weighted.1995
1261,Pontia_occidentalis,Corfu_WA,484,M,CTL,2.3,77,75,1995-05-19,1,145,2,F,12.15,4,Corfu.Weighted.1995
1262,Pontia_occidentalis,Corfu_WA,486,M,CTL,2.4,87,86,1995-05-19,1,141,1,F,11.55,2,Corfu.Weighted.1995
1263,Pontia_occidentalis,Corfu_WA,489,F,U,2.3,73,73,1995-05-19,3,140,1,F,9.35,3,Corfu.Weighted.1995
1264,Pontia_occidentalis,Corfu_WA,491,F,U,2.7,115,115,1995-05-19,2,141,1,F,13.43,5,Corfu.Weighted.1995
1265,Pontia_occidentalis,Corfu_WA,495,F,U,2.5,85,85,1995-05-19,2,141,1,R,10.5,4,Corfu.Weighted.1995
1266,Pontia_occidentalis,Corfu_WA,495,F,U,2.5,85,85,1995-05-19,2,141,2,F,11.9,3,Corfu.Weighted.1995
1267,Pontia_occidentalis,Corfu_WA,499,F,U,2.6,92,92,1995-05-19,1,140,1,F,9.48,2,Corfu.Weighted.1995
1268,Pontia_occidentalis,Corfu_WA,502,F,CTL,2.6,115,115,1995-05-20,1,141,1,F,1.05,3,Corfu.Weighted.1995
1269,Pontia_occidentalis,Corfu_WA,504,F,CTL,2.7,124,120,1995-05-20,2,141,1,F,12.52,3,Corfu.Weighted.1995
1270,Pontia_occidentalis,Corfu_WA,504,F,CTL,2.7,124,120,1995-05-20,2,141,2,S,12.65,3,Corfu.Weighted.1995
1271,Pontia_occidentalis,Corfu_WA,507,F,U,2.4,85,85,1995-05-19,2,140,1,S,9.28,2,Corfu.Weighted.1995
1272,Pontia_occidentalis,Corfu_WA,509,F,U,2.5,114,114,1995-05-19,3,142,1,F,9.33,4,Corfu.Weighted.1995
1273,Pontia_occidentalis,Corfu_WA,509,F,U,2.5,114,114,1995-05-19,3,142,2,N,11.97,4,Corfu.Weighted.1995
1274,Pontia_occidentalis,Corfu_WA,509,F,U,2.5,114,114,1995-05-19,3,145,3,F,10.97,5,Corfu.Weighted.1995
1275,Pontia_occidentalis,Corfu_WA,510,F,CTL,2.6,111,114,1995-05-20,1,142,1,F,9.67,3,Corfu.Weighted.1995
1276,Pontia_occidentalis,Corfu_WA,510,F,CTL,2.6,111,114,1995-05-20,1,143,2,B,10.88,4,Corfu.Weighted.1995
1277,Pontia_occidentalis,Corfu_WA,511,F,U,2.5,103,103,1995-05-19,3,144,1,F,12.57,4,Corfu.Weighted.1995
1278,Pontia_occidentalis,Corfu_WA,513,F,U,2.6,113,113,1995-05-19,1,140,1,F,9.45,2,Corfu.Weighted.1995
1279,Pontia_occidentalis,Corfu_WA,513,F,U,2.6,113,113,1995-05-19,1,143,2,F,12,4,Corfu.Weighted.1995
1280,Pontia_occidentalis,Corfu_WA,513,F,U,2.6,113,113,1995-05-19,1,144,3,B,10.03,4,Corfu.Weighted.1995
1281,Pontia_occidentalis,Corfu_WA,514,F,CTL,2.7,111,107,1995-05-20,3,141,1,B,8.97,3,Corfu.Weighted.1995
1282,Pontia_occidentalis,Corfu_WA,514,F,CTL,2.7,111,107,1995-05-20,3,141,2,F,9.5,3,Corfu.Weighted.1995
1283,Pontia_occidentalis,Corfu_WA,519,M,U,2.4,188,188,1995-05-19,2,140,1,F,9.13,3,Corfu.Weighted.1995
1284,Pontia_occidentalis,Corfu_WA,521,M,U,2.5,81,81,1995-05-19,2,140,1,F,9.75,2,Corfu.Weighted.1995
1285,Pontia_occidentalis,Corfu_WA,521,M,U,2.5,81,81,1995-05-19,2,141,2,F,13.03,3,Corfu.Weighted.1995
1286,Pontia_occidentalis,Corfu_WA,521,M,U,2.5,81,81,1995-05-19,2,142,3,F,12.37,3,Corfu.Weighted.1995
1287,Pontia_occidentalis,Corfu_WA,521,M,U,2.5,81,81,1995-05-19,2,143,4,F,12.63,4,Corfu.Weighted.1995
1288,Pontia_occidentalis,Corfu_WA,523,M,U,2.4,80,80,1995-05-19,1,140,1,F,1.48,2,Corfu.Weighted.1995
1289,Pontia_occidentalis,Corfu_WA,523,M,U,2.4,80,80,1995-05-19,1,140,2,F,9.85,1,Corfu.Weighted.1995
1290,Pontia_occidentalis,Corfu_WA,523,M,U,2.4,80,80,1995-05-19,1,142,3,F,8.9,2,Corfu.Weighted.1995
1291,Pontia_occidentalis,Corfu_WA,523,M,U,2.4,80,80,1995-05-19,1,142,4,F,11.8,2,Corfu.Weighted.1995
1292,Pontia_occidentalis,Corfu_WA,523,M,U,2.4,80,80,1995-05-19,1,143,5,F,9.33,3,Corfu.Weighted.1995
1293,Pontia_occidentalis,Corfu_WA,523,M,U,2.4,80,80,1995-05-19,1,143,6,F,9.4,2,Corfu.Weighted.1995
1294,Pontia_occidentalis,Corfu_WA,523,M,U,2.4,80,80,1995-05-19,1,144,7,F,9.52,3,Corfu.Weighted.1995
1295,Pontia_occidentalis,Corfu_WA,525,M,U,2.4,60,60,1995-05-19,2,140,1,N,9,2,Corfu.Weighted.1995
1296,Pontia_occidentalis,Corfu_WA,527,M,U,2.5,71,71,1995-05-19,2,140,1,F,1.2,2,Corfu.Weighted.1995
1297,Pontia_occidentalis,Corfu_WA,527,M,U,2.5,71,71,1995-05-19,2,140,2,F,9.47,2,Corfu.Weighted.1995
1298,Pontia_occidentalis,Corfu_WA,527,M,U,2.5,71,71,1995-05-19,2,141,3,F,10.23,3,Corfu.Weighted.1995
1299,Pontia_occidentalis,Corfu_WA,529,M,U,2.5,78,78,1995-05-19,1,141,1,F,9.28,2,Corfu.Weighted.1995
1300,Pontia_occidentalis,Corfu_WA,529,M,U,2.5,78,78,1995-05-19,1,141,2,F,12.47,2,Corfu.Weighted.1995
1301,Pontia_occidentalis,Corfu_WA,530,M,CTL,2.4,NA,78,1995-05-20,1,141,1,F,9.5,3,Corfu.Weighted.1995
1302,Pontia_occidentalis,Corfu_WA,530,M,CTL,2.4,NA,78,1995-05-20,1,141,2,F,10.43,3,Corfu.Weighted.1995
1303,Pontia_occidentalis,Corfu_WA,534,M,CTL,2.6,78,92,1995-05-20,2,141,1,F,9.03,4,Corfu.Weighted.1995
1304,Pontia_occidentalis,Corfu_WA,534,M,CTL,2.6,78,92,1995-05-20,2,141,2,F,9.63,4,Corfu.Weighted.1995
1305,Pontia_occidentalis,Corfu_WA,535,M,U,2.5,82,82,1995-05-19,1,140,1,F,9.07,2,Corfu.Weighted.1995
1306,Pontia_occidentalis,Corfu_WA,536,M,CTL,2.5,84,82,1995-05-20,2,142,1,F,12.52,2,Corfu.Weighted.1995
1307,Pontia_occidentalis,Corfu_WA,536,M,CTL,2.5,84,82,1995-05-20,2,143,2,N,9.95,2,Corfu.Weighted.1995
1308,Pontia_occidentalis,Corfu_WA,537,M,U,2.5,64,64,1995-05-19,2,141,1,F,11.25,3,Corfu.Weighted.1995
1309,Pontia_occidentalis,Corfu_WA,540,M,CTL,2.5,72,74,1995-05-20,3,143,1,F,10.2,4,Corfu.Weighted.1995
1310,Pontia_occidentalis,Corfu_WA,540,M,CTL,2.5,72,74,1995-05-20,3,143,2,F,12.58,4,Corfu.Weighted.1995
1311,Pontia_occidentalis,Corfu_WA,540,M,CTL,2.5,72,74,1995-05-20,3,144,3,F,10.33,4,Corfu.Weighted.1995
1312,Pontia_occidentalis,Corfu_WA,541,M,U,2.5,95,95,1995-05-19,1,140,1,S,9.33,2,Corfu.Weighted.1995
1313,Pontia_occidentalis,Corfu_WA,544,M,CTL,2.5,85,88,1995-05-20,1,141,1,S,9.25,3,Corfu.Weighted.1995
1314,Pontia_occidentalis,Corfu_WA,545,M,U,2.4,76,76,1995-05-19,2,140,1,F,1.4,2,Corfu.Weighted.1995
1315,Pontia_occidentalis,Corfu_WA,546,M,CTL,2.6,89,86,1995-05-20,1,141,1,F,10.87,2,Corfu.Weighted.1995
1316,Pontia_occidentalis,Corfu_WA,546,M,CTL,2.6,89,86,1995-05-20,1,141,2,F,11.93,2,Corfu.Weighted.1995
